company_id,company_name,domain,website_url,phone_raw,phone_e164,phone_valid,phone_type,address,city,state,country,zip,categories,source_tags,rating,review_count,place_id,lat,lng,emails_found,primary_email,ai_outreach_line,lead_score,owner_name,enrichment_industry,enrichment_employee_count,enrichment_linkedin_url,linkedin_contacts,ai_email_pattern
037302ae0f0f5875,William's Roofing,,https://www.willyroofing.com/,+12539052039,+12539052039,True,mobile,"William's Roofing, 805 74th St E, Tacoma, WA 98404","Tacoma, WA",Open ⋅ Closes 8 PM,US,,"['Roofing contractor', 'Construction company']",['gmaps'],5.0,,ChIJt1ZMsjb_kFQRsERpPXTFLv8,47.1903915,-122.4194457,[],,Loved how William's Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
6682acb7eb2cb4c4,Bayside Roofing Llc,,http://baysideroofpros.co/,+12535798686,+12535798686,True,mobile,"Bayside Roofing LLC, 4202 Kootnai St, University Place, WA 98466","University Place, WA",Open 24 hours,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJQwhg4C6rkVQRicX2AfjG97E,47.219024399999995,-122.5153531,[],,Loved how Bayside Roofing Llc presents their product—quick question about boosting demo conversions.,40,,,,,,
2980efbef5cdd8ee,Turner Roofers & Installation,,https://turnerroofpuyallup.com/,+12535097389,+12535097389,True,mobile,"Turner Roofers & Installation, 1145 12th Ave NW suite 805, Puyallup, WA 98371","Puyallup, WA",Open 24 hours,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJFytd1Bn_kFQRL4JoC43BQd8,47.2012741,-122.3094725,[],,Loved how Turner Roofers & Installation presents their product—quick question about boosting demo conversions.,40,,,,,,
1374d3e029cade94,Rainier Roofing Company,,https://www.rainierroofingcompany.com/,+12063478191,+12063478191,True,mobile,"Rainier Roofing Company, 2104 S Plum St, Seattle, WA 98144","Seattle, WA",Open ⋅ Closes 7 PM,US,,['Roofing contractor'],['gmaps'],4.8,,ChIJg0V376EVkFQR5ikqVm4-V-c,47.5856551,-122.30522149999999,[],,Loved how Rainier Roofing Company presents their product—quick question about boosting demo conversions.,40,,,,,,
3b8795b940bf02ad,Vanguard Roofing Llc,,https://www.vanguardroofingllc.com/,+12533918060,+12533918060,True,mobile,"Vanguard Roofing LLC, 15 U St NE, Auburn, WA 98002","Auburn, WA",Open ⋅ Closes 5 PM,US,,"['Roofing contractor', 'Contractor', 'Insulation contractor', 'Skylight contractor']",['gmaps'],5.0,,ChIJqdJyRKzStG0RgbFZMO1SqUk,47.3086884,-122.204257,[],,Loved how Vanguard Roofing Llc presents their product—quick question about boosting demo conversions.,40,,,,,,
360f653a946ef512,Statesman Services Llc,,http://www.statesmanserviceswa.com/,+12532344042,+12532344042,True,mobile,"Statesman Services LLC, 1201 Pacific Ave #600, Tacoma, WA 98402","Tacoma, WA",Closed ⋅ Opens 9 AM,US,,"['Roofing contractor', 'Gutter cleaning service', 'Siding contractor']",['gmaps'],5.0,,ChIJLbKjWpQTio4RedK9XAC4Pp4,47.2521486,-122.4374869,[],,Loved how Statesman Services Llc presents their product—quick question about boosting demo conversions.,40,,,,,,
84ce77b1f90c07c7,"Fields Roof Service, Inc.",,https://www.fieldsroofservice.com/,+12538524974,+12538524974,True,mobile,"Fields Roof Service, Inc., 2102 E Main Ave #109, Puyallup, WA 98372","Puyallup, WA",Open ⋅ Closes 4 PM,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJs_8mYkRZkFQRtOOc06_lsMc,47.1914978,-122.2666144,[],,"Loved how Fields Roof Service, Inc. presents their product—quick question about boosting demo conversions.",40,,,,,,
135570682784f95b,Preferred Roof Services,,https://preferredroof.com/,+12537502582,+12537502582,True,mobile,"Preferred Roof Services, 14606 Pacific Ave S suite a, Tacoma, WA 98444","Tacoma, WA",Open 24 hours,US,,['Roofing contractor'],['gmaps'],4.7,,ChIJwYWt9skDkVQRujGjpx0hFsc,47.123965999999996,-122.4355767,[],,Loved how Preferred Roof Services presents their product—quick question about boosting demo conversions.,40,,,,,,
2652ff8218f21c09,High Level Roofing,,https://www.highlevelroofingservices.com/?utm_source=gmb&utm_medium=organic,+12532528434,+12532528434,True,mobile,"High Level Roofing, 1620 208th St E, Spanaway, WA 98387","Spanaway, WA",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJy4a9gyD9kFQRlJVsvSY-HW4,47.0672654,-122.40742069999999,[],,Loved how High Level Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
38414a49302a5732,Rainier Roof Restoration,,https://www.rainierroofrestoration.com/,+12535655200,+12535655200,True,mobile,"Rainier Roof Restoration, 447 Farallone Ave, Fircrest, WA 98466","Fircrest, WA",Closed ⋅ Opens 9 AM,US,,['Roofing contractor'],['gmaps'],4.8,,ChIJDwKBLs-qkVQRIW7LWp7IC_Q,47.236088699999996,-122.50849649999999,[],,Loved how Rainier Roof Restoration presents their product—quick question about boosting demo conversions.,40,,,,,,
621576469137e7cd,Roof Pros Nw,,https://roofprosnw.com/,+12063197096,+12063197096,True,mobile,"Roof Pros NW, 32021 56th Ave S, Auburn, WA 98001","Auburn, WA",Open ⋅ Closes 6 PM,US,,"['Roofing contractor', 'Gutter service', 'Pressure washing service', 'Siding contractor']",['gmaps'],4.8,,ChIJjbvM66hZkFQRqlMyeSVbo3o,47.3143621,-122.2662467,[],,Loved how Roof Pros Nw presents their product—quick question about boosting demo conversions.,40,,,,,,
65c2b5f1e741feb2,Ojedas Construction,,,+12532021086,+12532021086,True,mobile,"Ojedas Construction, 4514 S Lawrence St, Tacoma, WA 98409","Tacoma, WA",Open ⋅ Closes 6 PM,US,,"['Roofing contractor', 'General contractor', 'Gutter cleaning service', 'Painting', 'Siding contractor']",['gmaps'],5.0,,ChIJFZ1qPAcAkVQRRrY9XhBFeY4,47.2161073,-122.47950139999999,[],,Loved how Ojedas Construction presents their product—quick question about boosting demo conversions.,20,,,,,,
3de259c0fb26471f,Tacoma Roof Repair,,,+12532016298,+12532016298,True,mobile,,,Open ⋅ Closes 11:30 PM,US,,"['Roofing contractor', 'Service establishment']",['gmaps'],4.9,,ChIJc5bbVCBVkFQRSZn0EMsQFMM,47.3506795,-122.0521746,[],,Loved how Tacoma Roof Repair presents their product—quick question about boosting demo conversions.,20,,,,,,
f4313397feb5c93d,Allied Roofing Installation Service,,https://www.alliedroofingwa.com/,+12532631604,+12532631604,True,mobile,"Allied Roofing Installation Service, 190 S 312th St, Federal Way, WA 98003","Federal Way, WA",Closed ⋅ Opens 9 AM,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJ4b9k1D5ZkFQRlyRNG8lGX70,47.322933299999995,-122.33245219999999,[],,Loved how Allied Roofing Installation Service presents their product—quick question about boosting demo conversions.,40,,,,,,
a1a772d075bc1526,"Guardian Roofing, Gutters & Insulation",,https://www.guardianroofing.com/?utm_source=google&utm_medium=gbp-aub&se_campaign=GBP%20-%20Auburn,+12062221518,+12062221518,True,mobile,"Guardian Roofing, Gutters & Insulation, 4020 Auburn Wy N, Auburn, WA 98002","Auburn, WA",Open ⋅ Closes 7 PM,US,,"['Roofing contractor', 'Gutter cleaning service', 'Gutter service', 'Skylight contractor']",['gmaps'],4.8,,ChIJD8MrzVxckFQR3zTS1LQS0Zo,47.3434733,-122.2213622,[],,"Loved how Guardian Roofing, Gutters & Insulation presents their product—quick question about boosting demo conversions.",40,,,,,,
4be55fc2513a6202,Roofscapes Nw Inc.,,https://roofscapesnw.com/?utm_campaign=gmb,+12067523039,+12067523039,True,mobile,"Roofscapes NW Inc., 35716 20th Ave SW, Federal Way, WA 98023","Federal Way, WA",Closed ⋅ Opens 8 AM,US,,"['Roofing contractor', 'Gutter cleaning service']",['gmaps'],4.9,,ChIJPzaciqBEkFQRXsiI9EEsK-8,47.281253199999995,-122.3591513,[],,Loved how Roofscapes Nw Inc. presents their product—quick question about boosting demo conversions.,40,,,,,,
825dfb70990819f7,K Single Corp Roofing,,https://www.ksinglecorp.com/,+12066594349,+12066594349,True,mobile,"K Single Corp Roofing, 14996 21st Ave SW, Burien, WA 98166","Burien, WA",Open ⋅ Closes 4 PM,US,,"['Roofing contractor', 'Deck builder', 'General contractor', 'Gutter cleaning service', 'Painter', 'Siding contractor']",['gmaps'],4.7,,ChIJOVZcsxdFkFQRowL_nTS4ZhI,47.467031399999996,-122.3606619,[],,Loved how K Single Corp Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
